timestamp,open,high,low,close,volume,vwap,transactions,year,name
2023-07-03,193.78,193.88,191.76,192.46,31458198.0,192.6624,500175,2023,AAPL
2023-07-05,191.565,192.98,190.62,191.33,46896861.0,191.5803,560170,2023,AAPL
2023-07-06,189.84,192.02,189.2,191.81,45155523.0,190.8214,562755,2023,AAPL
2023-07-07,191.41,192.67,190.24,190.68,46757498.0,191.4218,538826,2023,AAPL
2023-07-10,189.26,189.99,187.035,188.61,59912163.0,188.3628,736912,2023,AAPL
2023-07-11,189.16,189.3,186.6,188.08,46638119.0,187.8219,577717,2023,AAPL
2023-07-12,189.68,191.7,188.47,189.77,60750218.0,189.9586,652126,2023,AAPL
2023-07-13,190.5,191.19,189.78,190.54,41337338.0,190.565,467952,2023,AAPL
2023-07-14,190.23,191.1799,189.63,190.69,41616242.0,190.4662,513233,2023,AAPL
2023-07-17,191.9,194.32,191.81,193.99,50520159.0,193.2997,602852,2023,AAPL
2023-07-18,193.35,194.33,192.415,193.73,48153774.0,193.3846,544605,2023,AAPL
2023-07-19,193.1,198.23,192.65,195.1,80492323.0,194.9188,776766,2023,AAPL
2023-07-20,195.09,196.47,192.495,193.13,59581196.0,194.276,639817,2023,AAPL
2023-07-21,194.1,194.97,191.23,191.94,71451683.0,192.5948,580360,2023,AAPL
2023-07-24,193.41,194.91,192.25,192.75,45507451.0,193.2011,525855,2023,AAPL
2023-07-25,193.33,194.44,192.915,193.62,37283201.0,193.804,445394,2023,AAPL
2023-07-26,193.67,195.64,193.32,194.5,47471868.0,194.3737,502309,2023,AAPL
2023-07-27,196.02,197.2,192.55,193.22,47439680.0,194.8773,570472,2023,AAPL
2023-07-28,194.67,196.626,194.14,195.83,47691443.0,195.8075,519151,2023,AAPL
2023-07-31,196.06,196.49,195.26,196.45,38824113.0,196.1507,530506,2023,AAPL
2023-08-01,196.235,196.73,195.28,195.605,35281426.0,195.8486,477616,2023,AAPL
2023-08-02,195.04,195.18,191.8507,192.58,50388811.0,192.9395,620582,2023,AAPL
2023-08-03,191.57,192.37,190.69,191.17,62243282.0,191.1312,754703,2023,AAPL
2023-08-04,185.52,187.38,181.92,181.99,115956841.0,184.279,1336765,2023,AAPL
2023-08-07,182.13,183.13,177.35,178.85,97105069.0,179.0119,1159281,2023,AAPL
2023-08-08,179.69,180.27,177.58,179.8,67769003.0,178.9854,709019,2023,AAPL
2023-08-09,180.87,180.93,177.01,178.19,60303492.0,178.4887,666112,2023,AAPL
2023-08-10,179.48,180.75,177.6,177.97,54686851.0,178.7951,652995,2023,AAPL
2023-08-11,177.32,178.62,176.55,177.79,51036672.0,177.8056,586481,2023,AAPL
2023-08-14,177.97,179.69,177.305,179.46,43675627.0,178.9475,564982,2023,AAPL
2023-08-15,178.88,179.48,177.05,177.45,43574863.0,177.9886,510071,2023,AAPL
2023-08-16,177.13,178.54,176.5,176.57,45712957.0,177.4133,526074,2023,AAPL
2023-08-17,177.14,177.5054,173.48,174,66054482.0,174.5857,673083,2023,AAPL
2023-08-18,172.3,175.1,171.96,174.49,60171878.0,173.8904,596474,2023,AAPL
2023-08-21,175.07,176.13,173.735,175.84,46161959.0,175.2221,559658,2023,AAPL
2023-08-22,177.06,177.68,176.25,177.23,42057245.0,177.0098,501508,2023,AAPL
2023-08-23,178.52,181.55,178.325,181.12,52722752.0,180.6482,587165,2023,AAPL
2023-08-24,180.674,181.104,176.01,176.38,54912798.0,177.7035,610377,2023,AAPL
2023-08-25,177.38,179.15,175.82,178.61,51439994.0,177.9075,554789,2023,AAPL
2023-08-28,180.09,180.59,178.545,180.19,43803238.0,179.6595,532485,2023,AAPL
2023-08-29,179.695,184.9,179.5,184.12,52953948.0,183.28,576465,2023,AAPL
2023-08-30,184.94,187.85,184.74,187.65,60803988.0,186.93,636448,2023,AAPL
2023-08-31,187.84,189.12,187.48,187.87,60794467.0,188.1489,554869,2023,AAPL
2023-09-01,189.485,189.92,188.28,189.46,45393903.0,189.0424,530273,2023,AAPL
2023-09-05,188.28,189.98,187.61,189.7,45280027.0,189.1084,602458,2023,AAPL
2023-09-06,188.4,188.85,181.47,182.91,81753366.0,183.786,880106,2023,AAPL
2023-09-07,175.18,178.21,173.54,177.56,112416703.0,176.7332,1210080,2023,AAPL
2023-09-08,178.35,180.239,177.79,178.18,65402066.0,179.0663,755389,2023,AAPL
2023-09-11,180.07,180.3,177.34,179.36,58953052.0,178.8465,722430,2023,AAPL
2023-09-12,179.49,180.13,174.82,176.3,90316192.0,176.7048,937419,2023,AAPL
2023-09-13,176.51,177.3,173.98,174.21,84267928.0,175.0352,835150,2023,AAPL
2023-09-14,174,176.1,173.58,175.74,60345757.0,175.3715,641017,2023,AAPL
2023-09-15,176.48,176.495,173.82,175.01,109259461.0,175.0843,729794,2023,AAPL
2023-09-18,176.48,179.38,176.17,177.97,67257573.0,177.8915,731278,2023,AAPL
2023-09-19,177.52,179.63,177.13,179.07,51826941.0,178.4293,524402,2023,AAPL
2023-09-20,179.26,179.695,175.4,175.49,58436181.0,176.9653,600225,2023,AAPL
2023-09-21,174.55,176.3,173.86,173.93,62449116.0,174.8619,631478,2023,AAPL
2023-09-22,174.67,177.079,174.05,174.79,56688985.0,175.4667,606168,2023,AAPL
2023-09-25,174.2,176.97,174.15,176.08,46172740.0,175.6665,564218,2023,AAPL
2023-09-26,174.82,175.2,171.66,171.96,64548945.0,172.7156,688340,2023,AAPL
2023-09-27,172.62,173.04,169.05,170.43,66920708.0,170.5335,707850,2023,AAPL
2023-09-28,169.34,172.03,167.62,170.69,56294419.0,170.297,618584,2023,AAPL
2023-09-29,172.02,173.07,170.341,171.21,51861083.0,171.5997,535134,2023,AAPL
2023-10-02,171.22,174.3,170.93,173.75,52156935.0,173.2879,617249,2023,AAPL
2023-10-03,172.255,173.63,170.82,172.4,49594613.0,172.1342,542569,2023,AAPL
2023-10-04,171.09,174.21,170.97,173.66,53006286.0,172.9437,560975,2023,AAPL
2023-10-05,173.79,175.45,172.68,174.91,48527918.0,174.2297,509175,2023,AAPL
2023-10-06,173.8,177.99,173.18,177.49,57266675.0,176.3366,593944,2023,AAPL
2023-10-09,176.81,179.05,175.8,178.99,42344772.0,177.8683,518256,2023,AAPL
2023-10-10,178.1,179.72,177.95,178.39,43698019.0,178.6901,524939,2023,AAPL
2023-10-11,178.2,179.85,177.6,179.8,47544848.0,178.9503,503477,2023,AAPL
2023-10-12,180.07,182.34,179.04,180.71,56743119.0,180.9482,616891,2023,AAPL
2023-10-13,181.42,181.93,178.14,178.85,51412082.0,179.4154,531441,2023,AAPL
2023-10-16,176.75,179.075,176.51,178.72,52516984.0,178.1478,632605,2023,AAPL
2023-10-17,176.645,178.42,174.8,177.15,57549350.0,176.8623,592323,2023,AAPL
2023-10-18,175.58,177.575,175.11,175.84,54764375.0,176.3501,540187,2023,AAPL
2023-10-19,176.04,177.84,175.19,175.46,59192863.0,176.215,560260,2023,AAPL
2023-10-20,175.31,175.42,172.64,172.88,64211828.0,173.7459,600318,2023,AAPL
2023-10-23,170.91,174.01,169.93,173,55980109.0,172.3829,639616,2023,AAPL
2023-10-24,173.05,173.67,171.45,173.44,43816644.0,172.7333,530406,2023,AAPL
2023-10-25,171.88,173.06,170.65,171.1,57156962.0,171.4932,610143,2023,AAPL
2023-10-26,170.37,171.3775,165.67,166.89,70625258.0,167.5944,815217,2023,AAPL
2023-10-27,166.91,168.96,166.83,168.22,58257129.0,167.9072,609511,2023,AAPL
2023-10-30,169.02,171.17,168.87,170.29,51239218.0,170.0788,628258,2023,AAPL
2023-10-31,169.35,170.9,167.9,170.77,44846017.0,169.9252,509879,2023,AAPL
2023-11-01,171,174.23,170.12,173.97,56934906.0,172.6187,633476,2023,AAPL
2023-11-02,175.52,177.78,175.46,177.57,77292052.0,176.6794,805046,2023,AAPL
2023-11-03,174.24,176.82,173.35,176.65,79829246.0,175.5751,858038,2023,AAPL
2023-11-06,176.38,179.43,176.21,179.23,63841310.0,178.5589,678103,2023,AAPL
2023-11-07,179.18,182.44,178.97,181.82,70529966.0,181.2627,653779,2023,AAPL
2023-11-08,182.35,183.45,181.59,182.89,49340282.0,182.6566,542421,2023,AAPL
2023-11-09,182.96,184.12,181.81,182.41,53631840.0,182.912,545657,2023,AAPL
2023-11-10,183.97,186.565,183.53,186.4,66177922.0,185.4104,610938,2023,AAPL
2023-11-13,185.82,186.03,184.21,184.8,43627519.0,184.8317,530407,2023,AAPL
2023-11-14,187.7,188.11,186.3,187.44,60108378.0,187.2038,609218,2023,AAPL
2023-11-15,187.845,189.5,187.78,188.01,53608999.0,188.4191,564159,2023,AAPL
2023-11-16,189.57,190.96,188.65,189.71,54412915.0,189.7109,620748,2023,AAPL
2023-11-17,190.25,190.38,188.57,189.69,50737404.0,189.6022,510217,2023,AAPL
2023-11-20,189.89,191.905,189.88,191.45,46538614.0,191.2984,554014,2023,AAPL
2023-11-21,191.41,191.52,189.74,190.64,38134485.0,190.51,450749,2023,AAPL
2023-11-22,191.49,192.93,190.825,191.31,39630011.0,191.7223,463560,2023,AAPL
2023-11-24,190.87,190.9,189.25,189.97,24018404.0,189.7899,335946,2023,AAPL
2023-11-27,189.92,190.67,188.9,189.79,40456609.0,189.7974,508895,2023,AAPL
2023-11-28,189.78,191.08,189.4,190.4,38415419.0,190.165,458154,2023,AAPL
2023-11-29,190.9,192.09,188.97,189.37,43014224.0,189.9974,493064,2023,AAPL
2023-11-30,189.84,190.32,188.19,189.95,48744366.0,189.337,486786,2023,AAPL
2023-12-01,190.33,191.56,189.23,191.24,45676673.0,190.8613,515537,2023,AAPL
2023-12-04,189.98,190.05,187.4511,189.43,43389519.0,188.916,587461,2023,AAPL
2023-12-05,190.21,194.4,190.18,193.42,66628398.0,193.1715,700669,2023,AAPL
2023-12-06,194.45,194.76,192.11,192.32,41055862.0,192.8014,491436,2023,AAPL
2023-12-07,193.63,195,193.59,194.27,47413955.0,194.3967,495048,2023,AAPL
2023-12-08,194.2,195.99,193.67,195.71,53383658.0,195.1638,538968,2023,AAPL
2023-12-11,193.11,193.49,191.42,193.18,60943699.0,192.7089,691172,2023,AAPL
2023-12-12,193.08,194.72,191.721,194.71,52696900.0,193.7834,510768,2023,AAPL
2023-12-13,195.09,198,194.85,197.96,70404183.0,196.9085,672552,2023,AAPL
2023-12-14,198.02,199.62,196.16,198.11,66831572.0,198.2872,691862,2023,AAPL
2023-12-15,197.53,198.3999,197,197.57,127387901.0,197.56,625452,2023,AAPL
2023-12-18,196.09,196.63,194.39,195.89,55751861.0,195.6255,655763,2023,AAPL
2023-12-19,196.16,196.95,195.89,196.94,40714051.0,196.5277,451709,2023,AAPL
2023-12-20,196.9,197.68,194.83,194.83,52242815.0,196.142,550599,2023,AAPL
2023-12-21,196.1,197.08,193.5,194.68,46482549.0,194.7425,554844,2023,AAPL
2023-12-22,195.18,195.41,192.97,193.6,37149570.0,194.1013,500544,2023,AAPL
2023-12-26,193.61,193.89,192.83,193.05,28919310.0,193.1713,488257,2023,AAPL
2023-12-27,192.49,193.5,191.09,193.15,48087681.0,192.5679,548076,2023,AAPL
2023-12-28,194.14,194.66,193.17,193.58,34049898.0,193.9222,472404,2023,AAPL
2023-12-29,193.9,194.4,191.725,192.53,42672148.0,192.5761,509123,2023,AAPL
2024-01-02,187.15,188.44,183.885,185.64,81964874.0,185.9465,1008871,2024,AAPL
2024-01-03,184.22,185.88,183.43,184.25,58414460.0,184.3226,656853,2024,AAPL
2024-01-04,182.15,183.0872,180.88,181.91,71878670.0,182.0183,712692,2024,AAPL
2024-01-05,181.99,182.76,180.17,181.18,62371161.0,181.474,682334,2024,AAPL
2024-01-08,182.085,185.6,181.5,185.56,59144470.0,184.3702,669173,2024,AAPL
2024-01-09,183.92,185.15,182.73,185.14,42841809.0,184.3706,538180,2024,AAPL
2024-01-10,184.35,186.4,183.92,186.19,46192908.0,185.2509,554777,2024,AAPL
2024-01-11,186.54,187.05,183.62,185.59,49128408.0,185.0604,584008,2024,AAPL
2024-01-12,186.06,186.74,185.19,185.92,40477782.0,185.8199,477050,2024,AAPL
2024-01-16,182.16,184.26,180.934,183.63,65076641.0,182.8866,767281,2024,AAPL
2024-01-17,181.27,182.93,180.3,182.68,47317433.0,181.9201,594632,2024,AAPL
2024-01-18,186.09,189.14,185.83,188.63,77722754.0,187.9358,787233,2024,AAPL
2024-01-19,189.33,191.95,188.82,191.56,68887985.0,190.6149,682663,2024,AAPL
2024-01-22,192.3,195.33,192.26,193.89,60131852.0,193.9891,718107,2024,AAPL
2024-01-23,195.02,195.75,193.8299,195.18,42355590.0,194.8203,533093,2024,AAPL
2024-01-24,195.42,196.38,194.34,194.5,53631316.0,195.2063,594714,2024,AAPL
2024-01-25,195.22,196.2675,193.1125,194.17,54822126.0,194.7337,644526,2024,AAPL
2024-01-26,194.27,194.76,191.94,192.42,44587111.0,193.1207,534165,2024,AAPL
2024-01-29,192.01,192.2,189.58,191.73,47145622.0,191.2954,599513,2024,AAPL
2024-01-30,190.94,191.8,187.47,188.04,55836970.0,188.7927,690705,2024,AAPL
2024-01-31,187.04,187.095,184.35,184.4,55467803.0,185.3525,679844,2024,AAPL
2024-02-01,183.985,186.95,183.82,186.86,64885408.0,185.5688,820977,2024,AAPL
2024-02-02,179.86,187.33,179.25,185.85,102527680.0,184.744,1108465,2024,AAPL
2024-02-05,188.15,189.25,185.84,187.68,69654320.0,187.6824,804748,2024,AAPL
2024-02-06,186.86,189.31,186.7695,189.3,43490759.0,188.4788,530825,2024,AAPL
2024-02-07,190.64,191.05,188.61,189.41,53438955.0,189.3803,596088,2024,AAPL
2024-02-08,189.385,189.535,187.35,188.32,40962046.0,188.3032,521464,2024,AAPL
2024-02-09,188.65,189.99,188,188.85,45155216.0,189.0056,544714,2024,AAPL
2024-02-12,188.415,188.67,186.79,187.15,41781934.0,187.5914,585515,2024,AAPL
2024-02-13,185.77,186.21,183.5128,185.04,56529529.0,185.0421,644015,2024,AAPL
2024-02-14,185.32,185.53,182.44,184.15,54617917.0,183.6207,679072,2024,AAPL
2024-02-15,183.55,184.49,181.35,183.86,65434496.0,182.8487,756083,2024,AAPL
2024-02-16,183.42,184.85,181.665,182.31,49752465.0,182.7317,611770,2024,AAPL
2024-02-20,181.79,182.43,180,181.56,53574453.0,181.1005,712335,2024,AAPL
2024-02-21,181.94,182.8888,180.66,182.32,41496371.0,181.9941,522492,2024,AAPL
2024-02-22,183.48,184.955,182.46,184.37,52284192.0,183.8372,613892,2024,AAPL
2024-02-23,185.01,185.04,182.23,182.52,44926677.0,182.9876,549250,2024,AAPL
2024-02-26,182.24,182.76,180.65,181.16,40867421.0,181.3213,615639,2024,AAPL
2024-02-27,181.1,183.9225,179.56,182.63,54318851.0,181.8192,669751,2024,AAPL
2024-02-28,182.51,183.12,180.13,181.42,48943139.0,181.1915,596442,2024,AAPL
2024-02-29,181.27,182.57,179.53,180.75,136682597.0,180.6781,813073,2024,AAPL
2024-03-01,179.55,180.53,177.38,179.66,73450582.0,179.0322,911077,2024,AAPL
2024-03-04,176.15,176.9,173.79,175.1,81505451.0,174.8938,1167166,2024,AAPL
2024-03-05,170.76,172.04,169.62,170.12,94702355.0,170.3234,1108820,2024,AAPL
2024-03-06,171.06,171.24,168.68,169.12,68568907.0,169.5506,896297,2024,AAPL
2024-03-07,169.15,170.73,168.49,169,71763761.0,169.3619,825405,2024,AAPL
2024-03-08,169,173.7,168.94,170.73,76267041.0,171.5322,925213,2024,AAPL
2024-03-11,172.94,174.38,172.05,172.75,60139473.0,172.9273,793618,2024,AAPL
2024-03-12,173.15,174.03,171.01,173.23,59813522.0,172.8726,735065,2024,AAPL
2024-03-13,172.77,173.185,170.76,171.13,52488692.0,171.3457,647120,2024,AAPL
2024-03-14,172.91,174.3078,172.05,173,72913507.0,173.0899,806014,2024,AAPL
2024-03-15,171.17,172.62,170.285,172.62,121752699.0,171.8002,771387,2024,AAPL
2024-03-18,175.57,177.71,173.52,173.72,75606556.0,175.4587,866430,2024,AAPL
2024-03-19,174.34,176.605,173.03,176.08,55215244.0,175.4779,636058,2024,AAPL
2024-03-20,175.72,178.67,175.09,178.67,53423102.0,177.2239,641653,2024,AAPL
2024-03-21,177.05,177.49,170.84,171.37,106181270.0,172.7231,1224985,2024,AAPL
2024-03-22,171.76,173.05,170.06,172.28,71146138.0,172.0464,736378,2024,AAPL
2024-03-25,170.565,171.94,169.45,170.85,54288328.0,170.7132,727686,2024,AAPL
2024-03-26,170,171.42,169.58,169.71,57388449.0,170.323,684303,2024,AAPL
2024-03-27,170.41,173.6,170.11,173.31,60263665.0,172.5879,670629,2024,AAPL
2024-03-28,171.75,172.23,170.51,171.48,65671690.0,171.3942,648026,2024,AAPL
2024-04-01,171.19,171.25,169.475,170.03,46240500.0,170.0696,676830,2024,AAPL
2024-04-02,169.08,169.34,168.2302,168.84,49297581.0,168.8967,608914,2024,AAPL
2024-04-03,168.79,170.68,168.58,169.65,47691715.0,169.8623,571286,2024,AAPL
2024-04-04,170.29,171.92,168.82,168.82,53682486.0,170.1029,630783,2024,AAPL
